STT,address,point,tier
802,0x90fa62f6ba1884aa64f84ececfaf9cde1be091d9e6fee5bf69849e430d2a4383,3070000,Business
803,0x9f88aac16ff255fdf76136f8306b6a7b7ea871e068c99c297b138162279cf22f,3070000,Business
804,0xd2d8a2d98146c36cfc54ef4aadb2b7140b1543369b11e1903d92167f418ac541,2422500,Premium
805,0x9fc0bbb1f6b6a67db7f7b2ba4c6d0c3e0a775c089f2ee48ad98b0586193996c9,3065000,Business
806,0xd9acf92d5d94eb91aa7dbea7927621b2a6d8fab2bf977fe3974c19c19b6b3918,2167500,Premium
807,0xd2dee060e1ed8a2f81944e1c3947ae4aed42195f82d7adc8ad1ccff06c0dfb3b,2167500,Premium
808,0x761a88608d83240d8815d2e028afb351b229865ede20dbf1968406f1018e46e7,2167500,Premium
809,0x89b5afe55cb6918092b370c7ef7bd104a34460bb8f24ba4384df1cd21f943470,3065000,Business
810,0x7ab395b240baa7b986e363fda620b25c56dc48e66e4383cf958e2b80c8db626d,3065000,Business
811,0x10af412e9b510ef93b0e762db12330de213ea29f0d713dc07e5b8e3ca30f3fb6,3065000,Business
812,0x969407d88218d91e417d798af20107e07085544f4aade1c9cebe34e36960fa15,3065000,Business
813,0x5a053d51348c4a3b56494afc3e6cf6d8e08fa6316fca3ebc28cedd334b26384a,3065000,Business
814,0xd20ce4d03d7faf1df54909036576918e7fb12869626c5992b29e017ebb1724b1,3065000,Business
815,0x6890241b68d877f5867a0cc6061968a0e62c9524f407580c0b32a3d5e8829084,3065000,Business
816,0x9a47cc45317977c154de458cee0c79a06c87900cce89e9bf0bcf764b4276c88f,3065000,Business
817,0xb66b730d3e00780b5963eb6040e799a32f645bb331aef38692fa9eb6f3d27a04,2327500,Premium
818,0xec7a801f33ab4d4009d64e612537fb0f3800e50600f7193dc018d0fd4be46c3c,3065000,Business
819,0x3cc01977a3b30654e7a5d259ac0961fec69c15d23a270476e2a9c2bfdceecd7f,3065000,Business
820,0x69e8304162483d7271ec9b36dab955c7cde7cb21c5330ff926e5cb36dcf7d508,3065000,Business
821,0x14650115990996c7e87ac52c548583722565ba0d8feb576b202f6d0fbf9431e1,3065000,Business
822,0x78373ac345fa6baf77ad001a5d13627fc7499f26008184ca0ae095b55f5dac59,3065000,Business
823,0xe499cda5b4050f0bb6e26a5b7355ed092eb0a49b2ae168910710cd62f5586341,3065000,Business
824,0xcc6c8c3e45a206e38c8d671502c0915c57356c1a7bf55bc15c3e3ab10f8e1979,3065000,Business
825,0x1384e3d90e5afb49ca5376c334b503c38f386dbda3025755ebc61d67fc5e7ba8,3065000,Business
826,0x43ffd6f72094b0c09fe3a85a87f33e0ebaf63b6fb539e71a5e0200aa395bda75,2110000,Premium
827,0xd14cc435a7187303b9a7a1e3267375c521b18c2d37d989c70f1771c84a2b9b87,3065000,Business
828,0x764f5aaf5e45bfcf0638b8ef711b554af6015a87ed4140bd289574f1959dd488,3065000,Business
829,0x7505b3793d6959e7f41bcb62ac899c7d857cf00181dcb9175ebbed77465e4175,3065000,Business
830,0xa428a87ff510f811b16ff1b9069632eddb739c9178397c0761af60382db57801,3065000,Business
831,0xf4e3e8d9a5665e98043f2d72435398be253be5da3600cd38a7d8376876576b47,3065000,Business
832,0xfbc27dadf17d1d6203c6e664d61467e5e326f703e9266341dd80c485938385e3,3065000,Business
833,0x54cd4138aebc48a7e1a56f315795dd40448356479d9f0542d4a1e85dc0741b33,3065000,Business
834,0x06cbaa844c2cbdf1e16ade8fec83651dcc909357de3e856707aaea458b42ff62,3065000,Business
835,0x0bf06fa98f7d8ca1b7edec894b28589128e6375139b20903dd35178f792daa47,2512500,Business
836,0xdd2ba5c04888b25df3bd13ca21bc9970acda842d53a120b187bbda36f7b006ca,2822500,Business
837,0xd19245c7966fe6150e90844d1735fe555d2d6c6f228bd81a1ab303cb9701d3ab,3065000,Business
838,0xea8616152df697da9fc859f7d0ab6829a0a0d85f9a950bd922fe0fc2328465b8,3065000,Business
839,0xef65b2f0a3d2373809cd9918e6c8c08cc61636d9eb7c5b69e58775180a55fee7,2327500,Premium
840,0x9273394ac9b8f5bbb473b9f1b0b4ad774112de1808fb7bc04178307dbc792028,3065000,Business
841,0x4dbca02805c44bd535da960cfc5671dbc586ab753124c2b3ad2e493a92261b44,3065000,Business
842,0x8ddd189a725e420dabd908b4a1e45b3f9828c846d700a32b89f7914ed1793f40,3065000,Business
843,0x6a7fdead3254b9fd93fb37d592bd7b6e7b98a8275ba4f97ea17f82a79154f60f,3065000,Business
844,0x0f285b730d9e3fc72e02d1e33100fb1f9eb68bb928c28946767872b09f0f22b5,2417500,Premium
845,0x156cfe9626830a8fc26dea336b95c42b5b87eb7eaeeec2e78c0808f902632ebb,3065000,Business
846,0x575abb29f6989140e0827931f01e960f7c721e8d5735932eb8f30336282447c1,2512500,Business
847,0xd81812485e72e26e4227b75a5b0e28550ce7cc438710744b3c98c0d2a001f32e,3065000,Business
848,0x3fa05d1ba334fc811a4ab3539e1bdf5434d976caa55900ac954418b1c8504311,3065000,Business
849,0x24ce7fb050b3942a8aadb3f7a2bce4aa2bcb7d3b3701f44e68508c81cadcdf00,2822500,Business
850,0x3123b9eede0e052835ead142b02f7e7c48be18acb0f90b5acaf525e2e16ca1cc,2827500,Business
851,0x52c9379049ceab1a69b7d2134d3219a0960ea33f2ca07b7cc5a3fb8e9a266717,3065000,Business
852,0x3d4d9f9a5d357e718b0115f2ec5ad2e6497f5016e9e3d4c34c57952660d53da4,2120000,Premium
853,0xa7d484ff9de77ee13fb9db3ff66f4eca1bcbdb0a6a8f50403317108344364bab,3065000,Business
854,0xe979d5d60934eb1bb3d2ac21cf10b0db88a16bc7f7824628e3fc940e4ddb13bd,3065000,Business
855,0x97d7afa8a78b008e0343f21b9e6ca7d7bed71ec79e0b0baa51cefc00acd18fd1,3065000,Business
856,0x0e44519a1e965c68c4ce55f4fe5f86120ed990fc544d42cdbde27820eb98ed97,3065000,Business
857,0x949585d713c29691010f1af1c6810943ae0061505500de6f1c70ee18048b97b5,3065000,Business
858,0x29c1c6d0a52ca1e7fcc9346c1cd6fe2a3e764217d77516ca481e842371c099ba,3065000,Business
859,0x845e17f747c4d5129e520e87e9e3b9024ce54849bbc74b802e5922149fb84d91,3065000,Business
860,0x62072fcae9b199349e90a229532cfd276542fcd13cb7ff591489c42959aa05af,3065000,Business
861,0xd353c3aa24505c03f8656df5ce634d4510a22ac5a6a6118bdb010bdd0c208253,2395000,Premium
862,0xba15b055cb19fb8397535205495f19aee2631c4dd736b420cc0f5946d9c62243,2242500,Premium
863,0x7c2ec7bc6219c6c534c4d05e6d559ef9d7a45ab88cc3edf189d183353edd1c8c,3065000,Business
864,0xdc991f8695b602ec680bb07178812f6bff848dfa77bf01aef1e5c1b118be6b19,3065000,Business
865,0xef267e01114197c51a3afd4cd72cbce3207376f27eb74de495f295532eb00e53,2110000,Premium
866,0x4892c4cc9e4408588d098a10d0a084503a5768abb8f8b7d8db61fe76a9a8ffcd,2115000,Premium
867,0xfaee1df5bbf4b559357c9979308f2213a480f27a978e0700a1ea4901c03f4bb6,3065000,Business
868,0xe7095885653ad134e74e6364bec488a20debeec06313b665dfd4d4151193282a,3065000,Business
869,0xd960d9c49d39a949f4a24aae9cc73ba6e1ab5d3e0a0ce20c9309f3d00e40b6b7,3065000,Business
870,0x02adcdccca21fd47d7ab3f90690ff200af9ef49bdc86e4157e2e3c496c8fc165,3065000,Business
871,0xeb577674ef69874f701771c397569211635e832ef01fc1d528bd4af7fb693c85,3065000,Business
872,0x752b5eb5136ba12276f026cb0751072d86af4eca584ba36e0f58e549cc8cc3be,3065000,Business
873,0x5fe7a7e8ea58934aceb36cbd67dcc141b67ed5e039ccaf25e3c647923d1b5e73,3065000,Business
874,0xa3315fe4c128ef9121820eea23de5cb5f62061ff9f4d1b958f9b633ea0a11a04,3065000,Business
875,0x980f13ee47430b5be8750f46476ca2787c5673a31e9ab00b93f5545f251a62eb,3065000,Business
876,0x076a5eb060e6f1fd65fc249901a12c82d49275b2feea68ae23670b3a18af5f57,2822500,Business
877,0x181220acc0fadeecb635f636d0a04ba2d477a52e2034abd149a7d48f276a7e95,2512500,Business
878,0x4aa7116901e6b2df164488253b00f4c8444358e6d1a181293ecdd5dfca23e772,3065000,Business
879,0x82a3bfd9b88ffdd11302e4003c852c95a05f82837034703b00a2b8b83a52fa12,3065000,Business
880,0xbfc898bb6d42102a2111ab21b601e15103fa2304f465863c5288b1047240000d,3065000,Business
881,0x3c91ed8100195aa79ee4ea7df9cedb7f2c3498d1030e02bd100566ea1b9a2a74,3065000,Business
882,0xf059b59f3b9537ea95ee481189b0adb5a4e3009f8fd56d20dbc5dae5627a165f,3065000,Business
883,0xb55757e57d7917e2fbe1b1f37a715892a65e6ed03e518292e509b5b84debc581,3065000,Business
884,0xa3f1df8abddaa13185e646a67c1d9edb40dfb5863a97cc696f18057ac55c0a2f,2162500,Premium
885,0x45bed22e1d193c45db95e7102188f2c2c0798456be34703cdc878b5d7266cab9,3065000,Business
886,0x52b250be0e92b560d546d138848d180ec81483246f9c3cb4be26c7716b0e37e1,3065000,Business
887,0xa433f1cd3f301b596c2ea55a39c4fc41f9bba62fb9b5608cf4f2e045c97de1e2,3065000,Business
888,0x7014f8013fdd8d431b8162c28261a0c5d8727c2bb0123c9cdab6b459cb99ad6e,3065000,Business
889,0xb9837e44e480730cef6a60ef014f38cfabd54f6942846dd397ae4ed9bc1a8937,2512500,Business
890,0x780258911036f22f138a9a3f5d3e756204f36dab355e08079815fb55c269b9a5,3065000,Business
891,0xc81cdbf245ae4d08a9cdfe6cb322d65408fe3819d98d7e58cf0039b6b4ebb29d,3065000,Business
892,0xc2eb4ba144b5826bc56694238afeb0875bffc11d00b4177a64d6a87498b53518,3065000,Business
893,0xa33801c048b38a46918f42b64253417dc1d74110a4ea78ba790ae602b2c6673a,3065000,Business
894,0xc3a73145d973403393e8ecdeb534493102546125dc11ed4ffb3459e03ae81587,3065000,Business
895,0xcfba583e9dbd4ee628ee818d89be48b86be5ec7fa93c38c78f7ef2f14351c820,3065000,Business
896,0x4082663cb036ec27ceeb84bd515208c9ab6c15241770665ea19ad88ea2f094ed,3065000,Business
897,0x7f22460e8423ceab560eafc2edc2daf6d8abc44de7b67ec97ceed37ba44839fc,3065000,Business
898,0x9caa09836b0a04557cd48283219d614cb54bfb72806a648e98937adf8e1fbfb7,3065000,Business
899,0xc03ea08a5afb3574d4b2494d0e55909486dbcd5c3b4dc6175125aa63f8402db8,3070000,Business
900,0x05938f9e2eb1559387d2e43a94778cfb4d831d675ac2c62d9ca24588f163e07d,3070000,Business
901,0x0a0efc37cee9b87cf986272529648faf98fc0d46706acb08f2ab9a69f3238888,3070000,Business
902,0x637b9053a3553dac140fca35f6895633931b8d8d262ec3aee9715f13278b86d5,3070000,Business
903,0xde0140d6522821174a579085f11777a637f0aacfd0b7fb5eece54ade4a05049c,3070000,Business
904,0x223c83973f928ff62218c4d84ad5e009cfc76be119f9b1dafc547c65451d9b94,2832500,Business
905,0x8c5acfdb6ad7588fbe9c908ceb51192fa05b83e9b320e81567d5c448fa12eb99,3070000,Business
906,0x241f2b9944e6db7718313d2deeeda68191047f7292bb3c0c609258ded76d8f8a,3070000,Business
907,0x108f2ea19acf086199fbe79ffcfd03dc10ee1ff8183a11918ea80a62a1671374,3070000,Business
908,0x412101317df36bb0c5b4934b8bb8bce05872741c37fc93648c8422dedcb2f7b4,3070000,Business
909,0x46d8ee84751effaeb0f5e0e4b3097edf33d2ae742f44e7aa5f86e6eb2fa0f775,3070000,Business
910,0x9c0b243f59bb97a99587ff77d14f092a57b5cf0be10679a9dd72deaceee67a36,2517500,Business
911,0x22bf0f284cbf55834228259f9ea37574f1bbb35ecc819c9dfa3a2bde37926326,3070000,Business
912,0x3773ffc729a433248b6984dd1bb38eecca41dd8dbf5add70e1ef46cb2abe4e31,3070000,Business
913,0xe6fdabdeca4d3e3eeaa6a9ccc739266d8936cc53fe03ada0c75dcc5b8a1e17dd,3070000,Business
914,0xb620ef84146d6a0815d7711dc72121482b64b88a171965f2b80e5371656bf26e,3070000,Business
915,0xbe62bb5680c39f2bd40145c40f8590903608b3eb05211ac8cce08e7492e3bad2,3070000,Business
916,0x0b15bf793fb535982327ef3aa8400b184ab3361089c65c331d06e40eeb4a9159,3070000,Business
917,0x2a433c52e0ef7c77183854bc05d13cef187e84f6723c70df4b5a7cf894d44e4b,3070000,Business
918,0xa8c7d690baebb7f764174e6d57645a79531bc6f9a8cb9e252212e2d52362e39b,3070000,Business
919,0x6cfe72d9db784efb4ca1bae60a8e329ef9a2bc09d0019c17e00642f0f1f32d19,3070000,Business
920,0x7098b0bba87e5f8252dbeaeadd3c44715121d8e09a6019d244a17d3c4801e034,2722500,Business
921,0x98f7d144c9cc6b68fe28cd3e9cd98b3b2492682c3c9e86d15effee48137e772a,3070000,Business
922,0xd24b0690edb327816dabfd3eb32b4f70275a846c6f1be12379430155ede2b64b,3070000,Business
923,0x3a5d67d8d13d45f59f56e87b65cd6900058e8e5f52f080a783176b049c5ec793,3070000,Business
924,0x3b1cbc780d9c5e6111870c828a93543ccdc1154f5f0810dcb7827318042d10f9,3065000,Business
925,0x87820258ec8c9d60f195bc9abb29643734a05e0f7a1ab7ccf1fa72a551385eaf,2822500,Business
926,0xbedb88ad3d012a0c895b3ba350e625fdc6458faefec7bfc4ec682cd6da28bec7,3065000,Business
927,0x7bb7e36a01a605d56cc5fa6c5a2aac610a8c7fe6677c21b853ceb87e42023734,3065000,Business
928,0x08a6ccc1f61383cbeaf1971ece68496dfe1200b9f2f8bab03f496d59abdc95c0,3065000,Business
929,0x49149c8722871c5cbc164ea92a995c19e9b9a9f8a32b03c955976ee054c02522,3065000,Business
930,0xb962ad9b413b13c44aa26bd02c4426e95bd8cca7b3594ae2a3c0ef36ecc6e1f8,3065000,Business
931,0x86db4524578399b8018cd2d751cda43fba869255de3c2f7457fb136349a58e15,3065000,Business
932,0x9b46aef7af668446cd36168a93e5edb6a458ef7a1deb4a1e66cfaec954857291,3065000,Business
933,0x94beffd5f23c7d6b353d3ec80f120369086c1fd267a871d9b464306a4852f57e,3065000,Business
934,0x3d3720402fb38380477592f730de55873b3a5079ed1b2f54b38f4090dde36683,2612500,Business
935,0xbba3727306c1bb61b650406062d52bf82116d2c4f7588fc636dbc53ddfeabd8d,3065000,Business
936,0x814438713e3a45ad1895eef6ff37c9ca6d4b067144ef072f646625107bfa0e42,3065000,Business
937,0x53cce8b3d8ef54d690f1d5c6207f0c08f9b61c1a0d0823825848f1594531a1c1,3065000,Business
938,0x78c9c3a04c5fac69586800a522e9958370139bc1279a7206dc756fe90be88e4b,3065000,Business
939,0x6de4c984a3e64d9c3dc06a19c1473960f665b5ef5e88394424519b2e4028fe01,3065000,Business
940,0x81799a2d7d9d84fc9265e7f767a5f00bdfb5b00ec9d7163aabff5ce2700ebbe3,3065000,Business
941,0x2e9663dcfd9626170f42020703d2cf95e88dd20a82fe50446ac9f58c91ae66bd,3065000,Business
942,0x222331aafea71d84da6401ee9d3da114816d017baf91009afdd9de32a035a281,3065000,Business
943,0xa9b8cc83513c4924e5b884d0d206af1b3033e1fb070b6b846d161347b50d3a50,2327500,Premium
944,0xf72d90bcc2c24464ca8c896bc63f9eae947538f47aad88a67fdff6c270e7ac57,3065000,Business
945,0x63f2635deea244044ee3c8e87ddc383bc153530c4b28995232737a96aa6823f3,2827500,Business
946,0xcb892f67263419e510a85edf367d1db3e9b731e9e6d7c6423309f4f8aa387708,2417500,Premium
947,0x531853b9b8c1654dfec9fd837977bf3a71b5cafc39073d6986282ca8a81fad85,3065000,Business
948,0xceb1864d6cdbfcf6b6b90274b2393d2e13965a881dd0fbe296e836993cd8759c,3065000,Business
949,0x069dab6cb35465b8105d244bab5ea7c2c3e5b57363a29e42ac93293e5695b5cf,3065000,Business
950,0x24bdfaa3133888052cf931a2e49c110c39a6c2c34c96994dec94af737315b95e,3065000,Business
951,0x93ef797dc4c4b3fb983b4cfaca853f93cb0b8053de2b8fc0ddccb1eb5f5c687e,3065000,Business
952,0x2d5ee4cfeb0ee4287275c482d274b74adb746483b70e51f2b6fe2cc8d15cf0ee,3065000,Business
953,0x442c1fd594f0c91fb3f71f00cae387330d0e14d2ec3fbf8435569973f521c470,3065000,Business
954,0x80ca92199a14af7c58fab61973366067755338466c6b0e97dcd5fea3cc8472a6,3065000,Business
955,0xf58cb1f253d0db8b5f9abe1c6323f450cd4ae33461bd77212736508355c35768,3065000,Business
956,0xcf6081a02c9de5d6c78f9040642352a86b671fa0f97344967aa449622fef249b,3065000,Business
957,0x6b8ba96f16b1acf8ae5e092a2041a2b07f9bce5911a22e8666f54843a0146f27,3065000,Business
958,0x7cb8bb57827b922b4c09e94d570fc2788156ab50064ae79ba48d60c9f5310fb5,3065000,Business
959,0x56dd33182d2fec40641627727c339fd80eb15e9648dff337cf012583e3cfebeb,2822500,Business
960,0x0f7dfed0efd2546eb7e09e6a083f5e5fd4647698b2746e07a6e0188e161c300e,3065000,Business
961,0x7a746ac6de633bfcc0963b5a66cebc18bfadfd75e2af9694c9183b09b3bd373b,3065000,Business
962,0x0b39e2f886b819ac819e230c88ed28b3f94032be336dba36f299745b88cd8ace,3065000,Business
963,0x5562cb13dbbe7525a85a871dd7f230a53b7f04e2a9ea9f1be343e81c4c215314,2327500,Premium
964,0xa8e512d5d926361cd7d94b039db7b88eccc7dfafdc690821152dcdaa40783096,3065000,Business
965,0x7be0f45252b9c40e4022b9a41a0e735e37daa40822f5a072d7376105cd84373e,2395000,Premium
966,0x0620f0d78979428e4e1b5d3182fcc48394e2006a3d49900a01bffde8f647fc14,3065000,Business
967,0x8fc8481de653aab945e520c40d3b29c9c9462644a2dba682bce8bf1491f71231,3065000,Business
968,0xe348ac1c26d2b37fa4e2eac7e5d9f7c7c1926ee3670be2c16ed33e7bbc70bd5d,3065000,Business
969,0x64ffe828adf3765a8550f9e80aebf6836fbda1e80cd1afa6d0184bfe96df21dd,2210000,Premium
970,0x2c83da48b3029e40481eaed703557d7809b295b6e4809aaf7e6d5db930e51aea,3065000,Business
971,0x40724c0395e459f0ff1efdb60beb7f09b3a87c1a89aa7356b5adc385745b8f39,3065000,Business
972,0x902811652feb098018d24eddba103c2db11e52eb0460d931da36a9af7279bc31,3065000,Business
973,0x452881a7cc16867eb691e145cabc7dd900dfd0051793cd8f769f79d4a97554f2,3065000,Business
974,0x5eab2493e77690fd34ecbdd27144b4d7aa5ab8eb2c2b8b1350d62ebb144c0cf1,3065000,Business
975,0xc27e3577cc6e12fe1ef1a7441d22077348eae572ac8f216925e2791bc386a951,3065000,Business
976,0x8da7690b7246b35582ddd348bd4cc5377c18fb9cad9c8ebd3954c334ace608fa,3065000,Business
977,0xcc48950b383a645491d4ea9c30f5f21fa7fe86ef43601726f20aece387c37c95,0,None
978,0x8f7d4a37c5ba654f11f73693d915c3244075378b4bdf5f56d51f86364adcd525,3065000,Business
979,0x4013993b8c09322dd4657a600cddea2b2a9f7a687379580bd90a9b072b973a77,3065000,Business
980,0x51fd7dbeea776defc7b283220472b1df59e74bbd88767e77083695f34b241da0,3065000,Business
981,0xf73686080bef04174b4df38fb55752fba297210cf9da598c70f1d9f353865f97,3065000,Business
982,0xbca527d27db8370f5d33c9e241889961635b347e49ab145b2e5c0d6e51121a09,3065000,Business
983,0x263a5e62e81d8407790bf5883d6bffd72cb0c9432e55bfb5e400895e28f0e73a,3065000,Business
984,0x3ec2a70775ed72d85eca7318ca9741ea02834fe5ba437e17bee871ad1cd342b5,3065000,Business
985,0xe3101289d43bdd497f27e3147ccb9318db69b9e1dafaadc13f6c142ca57043a4,3065000,Business
986,0x42cce46e4b3e6f7ca30b4e2cc8f3f39682647b6cad8d76bdd4560d6f390dfe45,2115000,Premium
987,0x2bd9ba40d49b28e02fb3db8937ed33f5a7c31a9403e6cfc3e84a3946269bcb03,3065000,Business
988,0x5d7e76d93d09bdf48c5e3c39513ae38ee7eb4d1570d52d64c1b1f7b9fe78499a,3065000,Business
989,0xd7738dd9a24493bbbec6ef5ed536233ac7700544995e2cc0c36ff64b4a4aa901,3065000,Business
990,0x36980480be639f2d94101704a095631447dc43d14bc572d78723826188c0b229,3065000,Business
991,0x97eda7bb0d0e048637629204b46f135938c00b44015b745d599b4916c765b70c,2512500,Business
992,0x3e43416d822b5e4d301a10f1bd013e19545ff08b4d458f2ced6aaebcf37b8aa5,3065000,Business
993,0x9e355355c700d6c1edb6b9e48c2fdee7feff22cadc2624506e2d90f22ba65c2b,1525000,Plus
994,0x3221efe1422977578e66a1bb83a799c9b5a1a8a4283c29d1f216ddae66ef6f18,3065000,Business
995,0x6bf4b074eecc6edc88058ee1c5fdd0f5e89c16739ed4ce0b9120ea6109e51d35,3065000,Business
996,0x7be1c034d917e71941285901dac3791d8dfec6b10f36f509619517bf87bd1b78,3065000,Business
997,0xd7ff251d08f424043a412776e388315cdd7f5a100a3f145c5937d505794c885d,3065000,Business
998,0x3e3966c4f499423fc7adcae4672094d64a9c97d2e4b87b0839cd75e0d8c988ac,3065000,Business
999,0xc8485c7756b6b0ea185ed76fd39d2947e886ae9c31463afdab881bcd066ab1f7,3065000,Business
